date,ticker_count,covered_tickers,headline_count,coverage_breadth,plain_sentiment_index,plain_fear_greed_index,plain_standardized_score,finance_sentiment_index,finance_fear_greed_index,finance_standardized_score,standardization_basis,no_news_policy
2022-05-31,50,43,160,0.86,0.18328135604395604,59.164067802197806,2.706088444068915,0.18910288382173385,59.455144191086696,2.4337984522682565,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-06-01,50,39,127,0.78,0.13069405396825398,56.5347026984127,1.253719157751554,0.12880360952380954,56.440180476190484,0.8892017352084952,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-06-02,50,42,120,0.84,0.08855411428571429,54.427705714285715,0.0898877439611612,0.11101808095238094,55.55090404761904,0.4336163345140984,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-06-03,50,38,111,0.76,0.08284343333333334,54.14217166666667,-0.06783127359284846,0.0831771,54.158854999999996,-0.2795446160854554,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-06-06,50,42,153,0.84,0.08271922637362637,54.13596131868131,-0.07126165253044013,0.0894321597069597,54.47160798534798,-0.1193180660834214,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-06-07,50,42,125,0.84,0.12032831666666667,56.01641583333333,0.9674356274577324,0.13889276666666667,56.94463833333333,1.1476406498090579,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-06-08,50,34,117,0.68,0.12222857341269842,56.11142867063492,1.0199173944455293,0.12761342420634922,56.38067121031746,0.8587145302554297,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-06-09,50,41,119,0.82,0.07638192142857143,53.819096071428575,-0.24628692853671152,0.07901312142857143,53.95065607142857,-0.38620705450152043,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-06-10,50,42,129,0.84,0.05093345606060606,52.546672803030305,-0.9491290220736142,0.05962317727272727,52.98115886363637,-0.8828903800605472,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-06-13,50,45,198,0.9,0.10156298434343433,55.07814921717171,0.4491699770433553,0.11877317525252526,55.93865876262626,0.6322670369638311,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-06-14,50,44,140,0.88,0.09667589523809524,54.83379476190476,0.31419712550073453,0.0936270619047619,54.681353095238094,-0.011863503179417988,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-06-15,50,45,139,0.9,0.08639729848484849,54.319864924242424,0.030320264707099396,0.09100369848484849,54.55018492424243,-0.07906229741420051,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-06-16,50,45,134,0.9,0.07800223362193362,53.90011168109668,-0.20153674035445654,0.08340456089466089,54.17022804473305,-0.27371808906264555,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-06-17,50,40,122,0.8,0.13833183333333335,56.91659166666667,1.4646612621694806,0.14619703333333334,57.30985166666667,1.3347431721067557,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-06-21,50,43,217,0.86,0.11291843606099781,55.645921803049895,0.7627876880852228,0.12082512265773442,56.041256132886716,0.6848287180548166,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-06-22,50,41,160,0.82,0.116270341991342,55.8135170995671,0.8553614660069134,0.12201350865800865,56.10067543290044,0.7152698325789189,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-06-23,50,45,181,0.9,0.09764860555555556,54.882430277777786,0.34106168279499693,0.09493535,54.746767500000004,0.0216489647632136,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-06-24,50,36,119,0.72,0.051359214285714286,52.56796071428571,-0.9373703247239379,0.06410423095238095,53.205211547619044,-0.7681059007587807,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-06-27,50,44,225,0.88,0.12432449999999999,56.216224999999994,1.077803220141449,0.1407676193277311,57.03838096638656,1.1956659585539522,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-06-28,50,43,166,0.86,0.12247186727111897,56.12359336355595,1.0266367451931866,0.11819018306059266,55.90950915302963,0.6173333941262494,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-06-29,50,39,156,0.78,0.11981118932178932,55.990559466089465,0.9531534748625389,0.12352212265512266,56.17610613275613,0.7539137508413467,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-06-30,50,41,143,0.82,0.10528317551892552,55.264158775946285,0.551915149152285,0.12119163583638586,56.05958179181929,0.6942171403715947,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-07-01,50,40,112,0.8,0.10841437857142858,55.42071892857143,0.6383934996889225,0.11740037857142857,55.87001892857143,0.5971021486380446,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-07-05,50,42,228,0.84,0.13345913322510822,56.67295666125541,1.3300858095548205,0.13029509567932068,56.51475478396604,0.92740691505793,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-07-06,50,44,126,0.88,0.09969384285714286,54.98469214285714,0.3975475590960838,0.11895604285714287,55.94780214285714,0.6369512840801959,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-07-07,50,41,142,0.82,0.0905858373015873,54.529291865079365,0.14600037933291307,0.09197917063492063,54.598958531746035,-0.05407507993724788,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-07-08,50,38,96,0.76,0.09653740000000001,54.82687000000001,0.31037212931018726,0.1040766,55.203829999999996,0.25580675362915,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-07-11,50,46,189,0.92,0.12825792967032967,56.412896483516484,1.1864376664352025,0.13255457435897436,56.62772871794872,0.9852846157681644,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-07-12,50,38,140,0.76,0.07938739696969697,53.96936984848485,-0.16328095191473038,0.08806073030303031,54.40303651515151,-0.15444793090604778,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-07-13,50,42,145,0.84,0.09179933943833944,54.58996697191697,0.17951518543120198,0.09639933943833943,54.81996697191697,0.05914980215466944,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-07-14,50,41,180,0.82,0.07821784047619049,53.910892023809524,-0.19558205622574054,0.09150139567099566,54.57506978354978,-0.06631352972564367,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-07-15,50,40,167,0.8,0.03520104264069264,51.76005213203463,-1.3836307582120575,0.04381470454545456,52.19073522727273,-1.2878324852612184,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-07-18,50,43,237,0.86,0.14047931890756302,57.02396594537815,1.5239710568862908,0.15232906974789917,57.616453487394956,1.491818417623522,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-07-19,50,44,131,0.88,0.1111387380952381,55.5569369047619,0.7136355437012043,0.1405493476190476,57.02746738095238,1.190074817224559,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-07-20,50,46,164,0.92,0.10066220108225109,55.033110054112555,0.4242919192131968,0.10934130670995672,55.467065335497836,0.3906649056577153,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-07-21,50,40,148,0.8,0.08197983571428571,54.09899178571429,-0.09168232904034031,0.09513240714285714,54.75662035714286,0.026696684150788342,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-07-22,50,44,144,0.88,0.12443407705627706,56.22170385281385,1.0808295467400788,0.16333868095238097,58.166934047619044,1.7738352332576088,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-07-25,50,46,223,0.92,0.11817508469079939,55.90875423453997,0.9079671271805325,0.12561945367475663,56.28097268373783,0.8076379564015742,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-07-26,50,40,203,0.8,0.0633294159489303,53.16647079744652,-0.6067742956359059,0.0889227461042098,54.446137305210485,-0.13236695576898355,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-07-27,50,43,182,0.86,0.11273760883626177,55.636880441813084,0.7577935564798673,0.14617478856633562,57.30873942831678,1.3341733610356195,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-07-28,50,42,208,0.84,0.07268359148629149,53.63417957431458,-0.34842833162871534,0.13489267763347762,56.74463388167388,1.0451763256434976,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-07-29,50,41,171,0.82,0.13551564824882723,56.775782412441366,1.3868831568117692,0.18216891407043248,59.108445703521625,2.2561812746363117,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-08-01,50,41,180,0.82,0.11958059761904762,55.97902988095238,0.94678493543339,0.14352987539682538,57.176493769841265,1.2664225589554978,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-08-02,50,38,184,0.76,0.06588563052503053,53.29428152625153,-0.5361761209240656,0.07546060238095238,53.77303011904762,-0.4772066448304797,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-08-03,50,41,169,0.82,0.11324366587726001,55.662183293863,0.771769966648475,0.1365675420677362,56.828377103386806,1.0880788337880276,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-08-04,50,40,143,0.8,0.07121157301587301,53.56057865079366,-0.389082906610524,0.10236898571428572,55.11844928571429,0.21206534130821564,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-08-05,50,35,95,0.7,0.11448286666666667,55.72414333333333,0.805994524575474,0.12702166666666667,56.35108333333333,0.8435563585571595,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-08-08,50,38,183,0.76,0.0650654962962963,53.25327481481481,-0.5588267935666075,0.09784345925925926,54.89217296296296,0.0961416691448577,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-08-09,50,36,131,0.72,0.0700942612942613,53.50471306471306,-0.4199411017195865,0.08670306813186812,54.335153406593406,-0.18922514102788726,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-08-10,50,39,129,0.78,0.126143177994228,56.307158899711396,1.1280319247195163,0.14755380526695525,57.37769026334776,1.369497578339193,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-08-11,50,38,143,0.76,0.06255241914381914,53.127620957190956,-0.628233588103233,0.07001067099567099,53.50053354978355,-0.6168094215457606,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-08-12,50,32,99,0.64,0.11740591904761905,55.87029595238096,0.8867241177057826,0.12040294761904763,56.02014738095238,0.6740144887564943,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-08-15,50,42,193,0.84,0.1013653544011544,55.06826772005772,0.44371178377436354,0.1037854608946609,55.18927304473304,0.24834907670765544,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-08-16,50,39,139,0.78,0.0783951261904762,53.91975630952381,-0.19068573494345184,0.08251798333333334,54.12589916666667,-0.2964282262341061,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-08-17,50,36,114,0.72,0.08965272463768116,54.482636231884065,0.12022943995708929,0.09494555072463769,54.747277536231884,0.0219102615361922,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-08-18,50,42,112,0.84,0.061990300000000005,53.099515,-0.6437583354758717,0.07861626666666666,53.93081333333334,-0.39637269197435404,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-08-19,50,36,103,0.72,0.051194500000000004,52.559725,-0.941919445141729,0.06301283333333334,53.150641666666665,-0.7960626083479765,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-08-22,50,46,163,0.92,0.17834943968253966,58.917471984126976,2.569877542134912,0.19167818571428571,59.583909285714284,2.4997661259258206,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-08-23,50,40,102,0.8,0.09312839682539684,54.656419841269845,0.21622142538883712,0.11806953968253968,55.90347698412699,0.6142430523626828,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-08-24,50,42,129,0.84,0.08262542492997199,54.1312712464986,-0.07385228430652432,0.082098224929972,54.1049112464986,-0.30718055218394735,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-08-25,50,39,125,0.78,0.0934356119047619,54.6717805952381,0.22470616843424124,0.09898183095238096,54.94909154761905,0.1253016416397516,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-08-26,50,36,109,0.72,0.06958995476190476,53.47949773809524,-0.43386916590187663,0.07689599761904761,53.84479988095238,-0.4404382624865909,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
